timestamp_ms,70886b12600d,70886b125400,70886b12621c,70886b1259c5,70886b125db1
1649851800000,92.1,92.366,90.5,93,89.766
1649852100000,92.1,92.9,91.333,93.2,89.666
1649852400000,92.034,93,90.933,93.066,88.9
1649852700000,91.2,92.766,90.2,93.033,88.133
1649853000000,90.766,92.172,89.066,92.933,88
1649853300000,91.3,92.066,89.413,92.733,88.466
1649853600000,91.966,92.133,89.433,92.966,89.31
1649853900000,92.333,92.533,90.433,92.833,89.9
1649854200000,92.933,92.8,91.133,93.1,90
1649854500000,93,93,91.933,93.733,90.4
1649854800000,93,92.896,92,93.379,90.933
1649855100000,93,93.233,92,93.633,91.466
1649855400000,93,93.3,92,93.5,92
1649855700000,93,93.933,92,94,92.033
1649856000000,93,94,92,93.966,92.233
1649856300000,92.6,93.966,92,93.966,92.066
1649856600000,92.2,93.9,91.586,93.933,92
1649856900000,92.033,93.5,91,93.8,92
1649857200000,92,93.066,91,93.8,92
1649857500000,92.233,92.6,91,93.2,92
1649857800000,91.466,92.133,90.366,92.965,91.833
1649858100000,91.866,90.366,90,91.933,91.2
1649858400000,91.413,89.4,89.666,88.6,90.2
1649858700000,89.833,88.3,88.366,88.033,89.7
1649859000000,88.066,87.766,86.933,88,89
1649859300000,87.766,87.206,86,87.7,89.586
1649859600000,87.7,87,86.103,87.966,89.966
1649859900000,87.2,86.833,85.8,87.266,89.034
1649860200000,86.666,86,85.133,86.8,88.966
1649860500000,86.533,86,85.066,86.666,88.966
1649860800000,86.633,86,85.033,87,89
1649861100000,86.466,86.1,85.233,87.1,89
1649861400000,87.033,86.366,85.633,87.466,88.9
1649861700000,87.862,87.733,86.666,88.633,88.866
1649862000000,87.7,87.068,87.566,89.133,88.8
1649862300000,87,87.066,86.133,88.7,87.4
1649862600000,86,86.666,85.862,87.833,87
1649862900000,86.033,86.966,85,87.714,87
1649863200000,86,86.5,85,87.034,87
1649863500000,86.1,86.5,85,86.866,87
1649863800000,86.033,85.5,85,86.966,87
1649864100000,86.033,85.933,85,86.965,87
