timestamp_ms,70886b12600d,70886b125400,70886b12621c,70886b1259c5,70886b125db1
1649979900000,0,0.066,0.133,0.1,0.033
1649980200000,0.068,0.103,0.137,0.111,0
1649980500000,0.033,0.033,0,0,0
1649980800000,0.133,0.033,0.133,0.033,0.133
1649981100000,0.033,0.068,0.133,0.033,0.172
1649981400000,0.133,0.166,0.62,0.166,0.133
1649981700000,0.166,0,0.2,0.2,0.233
1649982000000,0.033,0,0.1,0.166,0.033
1649982300000,0.033,0,0.1,0.066,0
1649982600000,0.033,0,0.166,0.3,0.233
1649982900000,0,0,0.066,0.066,0.266
1649983200000,0,0.1,0.066,0.233,0.066
1649983500000,0.066,0,0.066,0.103,0.068
1649983800000,0,0,0,0.066,0
1649984100000,0,0,0,0,0
1649984400000,0,0.035,0.035,0,0.033
1649984700000,0,0.034,0.08,0,0.068
1649985000000,0.066,0,0.033,0.066,0.1
1649985300000,0,0.033,0,0.066,0.033
1649985600000,0.066,0,0,0.033,0.1
1649985900000,0.034,0,0.2,0,0.033
1649986200000,0.066,0.066,0.033,0,0.133
1649986500000,0.033,0,0,0.068,0.1
1649986800000,0,0,0.066,0.033,0.033
1649987100000,0,0,0,0,0.066
1649987400000,0.033,0,0,0,0
1649987700000,0,0,0,0,0
1649988000000,0,0,0,0,0
1649988300000,0.033,0,0,0,0
1649988600000,0,0,0,0.066,0
